# Ag,Au,Cu,Ir,Pd,Pt,Rh,Ru,n_Ag,n_Au,n_Cu,n_Ir,n_Pd,n_Pt,n_Rh,n_Ru,dE,CN,db_rowidx
0,0,0,1,0,0,0,0,0,3,2,0,1,0,2,0,-0.771159,8,1265
0,0,0,0,1,0,0,0,0,3,2,0,1,0,2,0,0.556519,8,1267
0,0,0,0,0,1,0,0,0,3,2,0,1,0,2,0,0.395545,8,1269
0,0,0,0,0,0,1,0,0,3,2,0,1,0,2,0,-0.160218,8,1271
0,0,0,0,0,0,0,1,0,3,2,0,1,0,2,0,-0.949823,8,1273
0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0.068355,8,1275
1,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0.860050,8,1277
0,1,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0.877041,8,1279
0,0,1,0,0,0,0,0,1,1,0,0,0,5,0,1,0.838152,8,1281
0,0,0,1,0,0,0,0,1,1,0,0,0,5,0,1,0.006181,8,1283
0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,1,0.756739,8,1285
0,0,0,0,0,1,0,0,1,1,0,0,0,5,0,1,0.662485,8,1287
0,0,0,0,0,0,1,0,1,1,0,0,0,5,0,1,0.352745,8,1289
0,1,0,0,0,0,0,0,1,1,0,1,3,0,1,1,0.758034,8,1292
1,0,0,0,0,0,0,0,1,1,0,1,3,0,1,1,0.639129,8,1294
0,0,1,0,0,0,0,0,1,1,0,1,3,0,1,1,0.497950,8,1297
0,0,0,1,0,0,0,0,1,1,0,1,3,0,1,1,-0.586924,8,1299
0,0,0,0,1,0,0,0,1,1,0,1,3,0,1,1,0.516793,8,1301
0,0,0,0,0,1,0,0,1,1,0,1,3,0,1,1,0.380814,8,1303
0,0,0,0,0,0,1,0,1,1,0,1,3,0,1,1,-0.083811,8,1305
0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,1,-0.665789,8,1307
0,0,1,0,0,0,0,0,0,0,2,2,0,1,2,1,0.820416,8,1309
1,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,0.786880,8,1311
0,1,0,0,0,0,0,0,0,0,2,2,0,1,2,1,0.966075,8,1313
0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,1,0.264446,8,1316
0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,1,0.903456,8,1318
0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1,0.915326,8,1320
0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,1,0.577676,8,1322
0,0,0,0,0,0,0,1,0,0,2,2,0,1,2,1,0.225259,8,1324
0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,2,0.046907,8,1326
1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,2,0.719418,8,1328
0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,2,0.900700,8,1330
0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,2,0.641490,8,1332
0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,2,0.118865,8,1334
0,0,0,0,1,0,0,0,1,0,0,2,0,0,3,2,0.786643,8,1336
0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,2,0.786587,8,1338
0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,2,0.464405,8,1340
0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,2,0.569741,8,1343
1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,2,0.876213,8,1345
0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,2,1.053300,8,1347
0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,2,0.810509,8,1349
0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,2,0.296685,8,1351
0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,2,0.899882,8,1353
0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,2,0.936528,8,1355
0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,2,0.298302,8,1358
0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,1,0.262240,8,1360
1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0.810294,8,1362
0,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0.929291,8,1364
0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,1,0.784288,8,1366
0,0,0,1,0,0,0,0,0,0,1,1,0,3,2,1,0.246576,8,1368
0,0,0,0,1,0,0,0,0,0,1,1,0,3,2,1,0.875620,8,1370
0,0,0,0,0,1,0,0,0,0,1,1,0,3,2,1,0.849728,8,1372
0,0,0,0,0,0,1,0,0,0,1,1,0,3,2,1,0.579400,8,1374
0,0,0,0,0,1,0,0,3,1,0,2,1,1,0,0,0.202848,8,1377
1,0,0,0,0,0,0,0,3,1,0,2,1,1,0,0,0.536349,8,1379
0,1,0,0,0,0,0,0,3,1,0,2,1,1,0,0,0.576953,8,1381
0,0,1,0,0,0,0,0,3,1,0,2,1,1,0,0,0.421222,8,1383
0,0,0,1,0,0,0,0,3,1,0,2,1,1,0,0,-0.914578,8,1385
0,0,0,0,1,0,0,0,3,1,0,2,1,1,0,0,0.422871,8,1387
0,0,0,0,0,0,1,0,3,1,0,2,1,1,0,0,-0.292799,8,1390
0,0,0,0,0,0,0,1,3,1,0,2,1,1,0,0,-1.065706,8,1392
0,0,0,1,0,0,0,0,0,0,3,1,0,1,3,0,-0.203912,8,1394
1,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0.719042,8,1396
0,1,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0.780721,8,1398
0,0,1,0,0,0,0,0,0,0,3,1,0,1,3,0,0.604435,8,1400
0,0,0,0,1,0,0,0,0,0,3,1,0,1,3,0,0.696901,8,1403
0,0,0,0,0,1,0,0,0,0,3,1,0,1,3,0,0.592460,8,1405
0,0,0,0,0,0,1,0,0,0,3,1,0,1,3,0,0.230882,8,1407
0,0,0,0,0,0,0,1,0,0,3,1,0,1,3,0,-0.248828,8,1409
0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,5,0.768495,8,1411
1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0.662303,8,1413
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0.870803,8,1415
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5,0.570766,8,1417
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,5,0.076378,8,1419
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,5,0.776384,8,1421
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,5,0.448292,8,1424
0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5,0.072543,8,1426
0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,3,-0.005864,8,1428
1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,3,0.601953,8,1430
0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,3,0.764741,8,1432
0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,3,0.545435,8,1434
0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,3,-0.011321,8,1436
0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,3,0.713072,8,1438
0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,3,0.666928,8,1440
0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,3,0.386336,8,1442
0,0,0,0,1,0,0,0,2,0,0,0,3,3,0,0,0.440053,8,1445
1,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0.717123,8,1447
0,1,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0.742454,8,1449
0,0,1,0,0,0,0,0,2,0,0,0,3,3,0,0,0.572478,8,1451
0,0,0,1,0,0,0,0,2,0,0,0,3,3,0,0,-0.772604,8,1453
0,0,0,0,0,1,0,0,2,0,0,0,3,3,0,0,0.242342,8,1456
0,0,0,0,0,0,1,0,2,0,0,0,3,3,0,0,-0.253917,8,1458
0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,0,-0.830575,8,1460
0,0,1,0,0,0,0,0,4,0,0,2,1,1,0,0,0.370775,8,1462
1,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0.657687,8,1464
0,1,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0.791051,8,1466
0,0,0,1,0,0,0,0,4,0,0,2,1,1,0,0,-0.927786,8,1469
0,0,0,0,1,0,0,0,4,0,0,2,1,1,0,0,0.452827,8,1471
0,0,0,0,0,1,0,0,4,0,0,2,1,1,0,0,0.266892,8,1473
0,0,0,0,0,0,1,0,4,0,0,2,1,1,0,0,-0.413908,8,1475
0,0,0,0,0,0,0,1,4,0,0,2,1,1,0,0,-1.144142,8,1477
1,0,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0.780084,8,1481
0,1,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0.956647,8,1483
0,0,1,0,0,0,0,0,3,1,0,1,1,0,1,1,0.578708,8,1485
0,0,0,0,1,0,0,0,3,1,0,1,1,0,1,1,0.713304,8,1489
0,0,1,0,0,0,0,0,0,3,0,2,0,0,2,1,0.508309,8,1501
0,0,0,1,0,0,0,0,0,3,0,2,0,0,2,1,-0.307906,8,1503
0,0,0,0,0,1,0,0,0,3,0,2,0,0,2,1,0.305434,8,1507
0,0,0,0,0,0,1,0,0,3,0,2,0,0,2,1,0.044784,8,1509
0,0,0,0,0,0,0,1,0,3,0,2,0,0,2,1,-0.162682,8,1511
0,1,0,0,0,0,0,0,3,0,0,2,0,3,0,0,0.679091,8,1530
1,0,0,0,0,0,0,0,3,0,0,2,0,3,0,0,0.641133,8,1532
0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0.637107,8,1535
0,0,0,1,0,0,0,0,3,0,0,2,0,3,0,0,-0.342120,8,1537
0,0,0,0,1,0,0,0,3,0,0,2,0,3,0,0,0.582145,8,1539
0,0,0,0,0,1,0,0,3,0,0,2,0,3,0,0,0.469099,8,1541
0,0,0,0,0,0,1,0,3,0,0,2,0,3,0,0,0.080827,8,1543
0,0,0,0,0,0,0,1,3,0,0,2,0,3,0,0,-0.354482,8,1545
0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,4,0.968834,8,1547
1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0.766691,8,1549
0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1.018546,8,1551
0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,4,0.789107,8,1553
0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,4,0.348971,8,1555
0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,4,1.029539,8,1558
0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,4,0.643213,8,1560
0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,4,0.230973,8,1562
0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,2,-0.181707,8,1564
1,0,0,0,0,0,0,0,1,2,0,1,0,0,2,2,0.554558,8,1566
0,1,0,0,0,0,0,0,1,2,0,1,0,0,2,2,0.594063,8,1568
0,0,1,0,0,0,0,0,1,2,0,1,0,0,2,2,0.611220,8,1570
0,0,0,1,0,0,0,0,1,2,0,1,0,0,2,2,-0.185613,8,1572
0,0,0,0,1,0,0,0,1,2,0,1,0,0,2,2,0.574462,8,1574
0,0,0,0,0,1,0,0,1,2,0,1,0,0,2,2,0.503096,8,1576
0,0,0,0,0,0,1,0,1,2,0,1,0,0,2,2,0.211368,8,1578
0,0,0,0,1,0,0,0,0,2,1,0,2,1,0,2,0.398213,8,1581
1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,2,0.479890,8,1583
0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,2,0.553339,8,1585
0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,2,0.256285,8,1587
0,0,0,0,0,1,0,0,2,0,0,2,0,1,1,2,0.649654,8,1598
1,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,0.500712,8,1600
0,1,0,0,0,0,0,0,2,0,0,2,0,1,1,2,0.623264,8,1602
0,0,1,0,0,0,0,0,2,0,0,2,0,1,1,2,0.593382,8,1604
0,0,0,1,0,0,0,0,2,0,0,2,0,1,1,2,0.010716,8,1606
0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,2,0.675195,8,1608
0,0,0,0,0,0,1,0,2,0,0,2,0,1,1,2,0.378912,8,1611
0,0,0,0,0,0,0,1,2,0,0,2,0,1,1,2,0.013148,8,1613
0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,0.512817,8,1615
1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0.934140,8,1617
0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1.160911,8,1619
0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,0.812526,8,1621
0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,1,0.132451,8,1623
0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,1,0.965725,8,1625
0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,0.960375,8,1627
0,0,0,0,0,0,0,1,0,0,1,1,1,2,2,1,0.023645,8,1630
0,0,0,1,0,0,0,0,1,3,0,2,0,0,2,0,-0.838519,8,1632
1,0,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0.488758,8,1634
0,1,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0.490951,8,1636
0,0,1,0,0,0,0,0,1,3,0,2,0,0,2,0,0.343699,8,1638
0,0,0,0,1,0,0,0,1,3,0,2,0,0,2,0,0.411060,8,1641
0,0,0,0,0,1,0,0,1,3,0,2,0,0,2,0,0.150811,8,1643
0,0,0,0,0,0,1,0,1,3,0,2,0,0,2,0,-0.222951,8,1645
0,0,0,0,0,0,0,1,1,3,0,2,0,0,2,0,-0.858735,8,1647
0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,0.788563,8,1649
1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0.968657,8,1651
0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1.130640,8,1653
0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,-0.029134,8,1656
0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,1,0.840793,8,1658
0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,1,0.780144,8,1660
0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,0.286372,8,1662
0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,-0.099534,8,1664
0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,2,0.650340,8,1666
1,0,0,0,0,0,0,0,0,2,0,1,1,2,0,2,0.711158,8,1668
0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,2,0.744889,8,1670
0,0,0,1,0,0,0,0,0,2,0,1,1,2,0,2,-0.224660,8,1673
0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,2,0.676567,8,1675
0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,2,0.549115,8,1677
0,0,0,0,0,0,1,0,0,2,0,1,1,2,0,2,0.229810,8,1679
0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,2,-0.192157,8,1681
0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,3,0.802802,8,1683
1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,3,0.642549,8,1685
0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,3,0.708751,8,1688
0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,3,0.181699,8,1690
0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,3,0.726055,8,1692
0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,3,0.755274,8,1694
0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,3,0.449055,8,1696
0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,3,0.151994,8,1698
1,0,0,0,0,0,0,0,0,2,3,2,0,1,0,1,1.098604,9,0
0,1,0,0,0,0,0,0,0,2,3,2,0,1,0,1,1.353381,9,3
0,0,1,0,0,0,0,0,0,2,3,2,0,1,0,1,1.068011,9,5
0,0,0,0,1,0,0,0,0,2,3,2,0,1,0,1,1.267296,9,9
0,0,0,0,0,1,0,0,0,2,3,2,0,1,0,1,1.360668,9,11
0,0,0,0,0,0,1,0,0,2,3,2,0,1,0,1,0.939790,9,13
0,1,0,0,0,0,0,0,4,1,0,2,2,0,0,0,0.789476,9,17
1,0,0,0,0,0,0,0,4,1,0,2,2,0,0,0,0.667229,9,19
0,0,1,0,0,0,0,0,4,1,0,2,2,0,0,0,0.495549,9,22
0,0,0,1,0,0,0,0,4,1,0,2,2,0,0,0,-0.708149,9,24
0,0,0,0,1,0,0,0,4,1,0,2,2,0,0,0,0.572247,9,26
0,0,0,0,0,1,0,0,4,1,0,2,2,0,0,0,0.424133,9,28
0,0,0,0,0,0,1,0,4,1,0,2,2,0,0,0,-0.163959,9,30
0,0,0,0,0,0,0,1,4,1,0,2,2,0,0,0,-0.924091,9,32
0,1,0,0,0,0,0,0,0,2,0,1,3,1,1,1,0.983541,9,34
1,0,0,0,0,0,0,0,0,2,0,1,3,1,1,1,0.839619,9,36
0,0,1,0,0,0,0,0,0,2,0,1,3,1,1,1,0.854610,9,39
0,0,0,1,0,0,0,0,0,2,0,1,3,1,1,1,0.305727,9,41
0,0,0,0,1,0,0,0,0,2,0,1,3,1,1,1,0.965523,9,43
0,0,0,0,0,1,0,0,0,2,0,1,3,1,1,1,0.975038,9,45
0,0,0,0,0,0,1,0,0,2,0,1,3,1,1,1,0.653509,9,47
0,0,0,0,0,0,0,1,0,2,0,1,3,1,1,1,0.313699,9,49
0,1,0,0,0,0,0,0,2,3,0,2,2,0,0,0,1.057225,9,51
1,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,0.918136,9,53
0,0,1,0,0,0,0,0,2,3,0,2,2,0,0,0,0.737452,9,56
0,0,0,1,0,0,0,0,2,3,0,2,2,0,0,0,-0.292134,9,58
0,0,0,0,1,0,0,0,2,3,0,2,2,0,0,0,0.842997,9,60
0,0,0,0,0,1,0,0,2,3,0,2,2,0,0,0,0.731988,9,62
0,0,0,0,0,0,1,0,2,3,0,2,2,0,0,0,0.252145,9,64
0,0,0,0,0,0,0,1,2,3,0,2,2,0,0,0,-0.360789,9,66
0,0,0,1,0,0,0,0,0,2,3,0,0,0,2,2,0.570869,9,68
1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,2,1.009851,9,70
0,1,0,0,0,0,0,0,0,2,3,0,0,0,2,2,1.301431,9,72
0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,2,0.918192,9,74
0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,2,1.220313,9,77
0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,2,1.310867,9,79
0,0,0,0,0,0,1,0,0,2,3,0,0,0,2,2,0.861348,9,81
0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,2,0.384503,9,83
0,0,0,0,0,1,0,0,0,1,0,4,0,3,0,1,1.587818,9,85
1,0,0,0,0,0,0,0,0,1,0,4,0,3,0,1,1.255107,9,87
0,1,0,0,0,0,0,0,0,1,0,4,0,3,0,1,1.431139,9,89
0,0,1,0,0,0,0,0,0,1,0,4,0,3,0,1,1.298240,9,91
0,0,0,1,0,0,0,0,0,1,0,4,0,3,0,1,1.194370,9,93
0,0,0,0,1,0,0,0,0,1,0,4,0,3,0,1,1.497000,9,95
0,0,0,0,0,0,1,0,0,1,0,4,0,3,0,1,1.417505,9,98
0,0,0,0,0,0,0,1,0,1,0,4,0,3,0,1,1.290821,9,100
0,0,0,0,0,0,1,0,0,0,3,1,1,2,1,1,0.678091,9,102
1,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,0.941413,9,104
0,1,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1.157804,9,106
0,0,1,0,0,0,0,0,0,0,3,1,1,2,1,1,1.005583,9,108
0,0,0,1,0,0,0,0,0,0,3,1,1,2,1,1,0.360041,9,110
0,0,0,0,1,0,0,0,0,0,3,1,1,2,1,1,1.057662,9,112
0,0,0,0,0,1,0,0,0,0,3,1,1,2,1,1,1.100548,9,114
0,0,0,0,0,0,0,1,0,0,3,1,1,2,1,1,0.254852,9,117
0,0,0,0,0,0,1,0,0,0,0,1,1,0,7,0,1.203127,9,119
1,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,1.199895,9,121
0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,1.534470,9,123
0,0,1,0,0,0,0,0,0,0,0,1,1,0,7,0,1.296455,9,125
0,0,0,1,0,0,0,0,0,0,0,1,1,0,7,0,1.076244,9,127
0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,1.392760,9,129
0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,1.590635,9,131
0,0,0,0,0,0,0,1,0,0,0,1,1,0,7,0,0.978302,9,134
0,0,0,0,0,1,0,0,2,0,1,1,1,3,1,0,0.680923,9,136
1,0,0,0,0,0,0,0,2,0,1,1,1,3,1,0,0.907256,9,138
0,1,0,0,0,0,0,0,2,0,1,1,1,3,1,0,0.989498,9,140
0,0,1,0,0,0,0,0,2,0,1,1,1,3,1,0,0.867583,9,142
0,0,0,1,0,0,0,0,2,0,1,1,1,3,1,0,-0.113194,9,144
0,0,0,0,1,0,0,0,2,0,1,1,1,3,1,0,0.766169,9,146
0,0,0,0,0,0,1,0,2,0,1,1,1,3,1,0,0.279291,9,149
0,0,0,0,0,0,0,1,2,0,1,1,1,3,1,0,-0.111987,9,151
0,0,0,1,0,0,0,0,0,3,0,1,4,0,1,0,0.073196,9,153
1,0,0,0,0,0,0,0,0,3,0,1,4,0,1,0,0.968956,9,155
0,1,0,0,0,0,0,0,0,3,0,1,4,0,1,0,1.118200,9,157
0,0,1,0,0,0,0,0,0,3,0,1,4,0,1,0,0.933702,9,159
0,0,0,0,1,0,0,0,0,3,0,1,4,0,1,0,0.933785,9,162
0,0,0,0,0,1,0,0,0,3,0,1,4,0,1,0,0.912087,9,164
0,0,0,0,0,0,1,0,0,3,0,1,4,0,1,0,0.442346,9,166
0,0,0,0,0,0,0,1,0,3,0,1,4,0,1,0,0.004985,9,168
0,1,0,0,0,0,0,0,4,1,1,0,1,0,2,0,0.968552,9,170
1,0,0,0,0,0,0,0,4,1,1,0,1,0,2,0,0.782045,9,172
0,0,1,0,0,0,0,0,4,1,1,0,1,0,2,0,0.615168,9,175
0,0,0,1,0,0,0,0,4,1,1,0,1,0,2,0,-0.525737,9,177
0,0,0,0,1,0,0,0,4,1,1,0,1,0,2,0,0.691558,9,179
0,0,0,0,0,1,0,0,4,1,1,0,1,0,2,0,0.589548,9,181
0,0,0,0,0,0,1,0,4,1,1,0,1,0,2,0,0.008605,9,183
0,0,0,0,0,0,0,1,4,1,1,0,1,0,2,0,-0.719351,9,185
1,0,0,0,0,0,0,0,2,3,0,1,0,2,0,1,1.047258,9,204
0,1,0,0,0,0,0,0,2,3,0,1,0,2,0,1,1.174102,9,207
0,0,1,0,0,0,0,0,2,3,0,1,0,2,0,1,0.922831,9,209
0,0,0,1,0,0,0,0,2,3,0,1,0,2,0,1,0.029259,9,211
0,0,0,0,1,0,0,0,2,3,0,1,0,2,0,1,1.066816,9,213
0,0,0,0,0,1,0,0,2,3,0,1,0,2,0,1,0.991684,9,215
0,0,0,0,0,0,1,0,2,3,0,1,0,2,0,1,0.514967,9,217
0,0,0,0,0,0,0,1,2,3,0,1,0,2,0,1,-0.091940,9,219
0,0,0,0,0,0,1,0,5,0,1,1,0,0,1,1,0.118342,9,221
1,0,0,0,0,0,0,0,5,0,1,1,0,0,1,1,0.835313,9,223
0,1,0,0,0,0,0,0,5,0,1,1,0,0,1,1,1.130395,9,225
0,0,1,0,0,0,0,0,5,0,1,1,0,0,1,1,0.661991,9,227
0,0,0,1,0,0,0,0,5,0,1,1,0,0,1,1,-0.322495,9,229
0,0,0,0,1,0,0,0,5,0,1,1,0,0,1,1,0.832284,9,231
0,0,0,0,0,1,0,0,5,0,1,1,0,0,1,1,0.821677,9,233
0,0,0,0,0,0,0,1,5,0,1,1,0,0,1,1,-0.609554,9,236
0,0,0,1,0,0,0,0,1,0,2,0,2,1,3,0,0.141714,9,238
1,0,0,0,0,0,0,0,1,0,2,0,2,1,3,0,1.206211,9,240
0,1,0,0,0,0,0,0,1,0,2,0,2,1,3,0,1.496211,9,242
0,0,1,0,0,0,0,0,1,0,2,0,2,1,3,0,0.955964,9,244
0,0,0,0,1,0,0,0,1,0,2,0,2,1,3,0,1.122329,9,247
0,0,0,0,0,1,0,0,1,0,2,0,2,1,3,0,1.169198,9,249
0,0,0,0,0,0,1,0,1,0,2,0,2,1,3,0,0.510349,9,251
0,0,0,0,0,0,0,1,1,0,2,0,2,1,3,0,-0.128439,9,253
1,0,0,0,0,0,0,0,1,4,0,0,0,1,1,2,0.768798,9,255
0,1,0,0,0,0,0,0,1,4,0,0,0,1,1,2,0.914228,9,258
0,0,1,0,0,0,0,0,1,4,0,0,0,1,1,2,0.638695,9,260
0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,2,-0.306915,9,262
0,0,0,0,1,0,0,0,1,4,0,0,0,1,1,2,0.741967,9,264
0,0,0,0,0,1,0,0,1,4,0,0,0,1,1,2,0.655796,9,266
0,0,0,0,0,0,1,0,1,4,0,0,0,1,1,2,0.193472,9,268
0,0,0,0,0,0,0,1,1,4,0,0,0,1,1,2,-0.394301,9,270
0,0,0,0,0,1,0,0,0,1,1,1,0,0,6,0,1.373268,9,272
1,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,1.163873,9,274
0,1,0,0,0,0,0,0,0,1,1,1,0,0,6,0,1.454463,9,276
0,0,1,0,0,0,0,0,0,1,1,1,0,0,6,0,1.105710,9,278
0,0,0,1,0,0,0,0,0,1,1,1,0,0,6,0,0.654272,9,280
0,0,0,0,1,0,0,0,0,1,1,1,0,0,6,0,1.268910,9,282
0,0,0,0,0,0,1,0,0,1,1,1,0,0,6,0,0.911900,9,285
0,0,0,0,0,0,0,1,0,1,1,1,0,0,6,0,0.500120,9,287
0,0,0,1,0,0,0,0,1,2,0,4,2,0,0,0,0.553515,9,289
1,0,0,0,0,0,0,0,1,2,0,4,2,0,0,0,1.149155,9,291
0,1,0,0,0,0,0,0,1,2,0,4,2,0,0,0,1.315407,9,293
0,0,1,0,0,0,0,0,1,2,0,4,2,0,0,0,1.066384,9,295
0,0,0,0,1,0,0,0,1,2,0,4,2,0,0,0,1.207581,9,298
0,0,0,0,0,1,0,0,1,2,0,4,2,0,0,0,1.232061,9,300
0,0,0,0,0,0,1,0,1,2,0,4,2,0,0,0,0.870341,9,302
0,0,0,0,0,0,0,1,1,2,0,4,2,0,0,0,0.496206,9,304
1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,1.167396,9,306
0,1,0,0,0,0,0,0,0,0,0,3,0,0,5,1,1.423741,9,309
0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,1,1.285026,9,311
0,0,0,1,0,0,0,0,0,0,0,3,0,0,5,1,1.018947,9,313
0,0,0,0,1,0,0,0,0,0,0,3,0,0,5,1,1.351660,9,315
0,0,0,0,0,1,0,0,0,0,0,3,0,0,5,1,1.496587,9,317
0,0,0,0,0,0,1,0,0,0,0,3,0,0,5,1,1.182739,9,319
0,0,0,0,0,0,0,1,0,0,0,3,0,0,5,1,0.972553,9,321
0,1,0,0,0,0,0,0,0,1,5,0,0,1,0,2,1.075524,9,323
1,0,0,0,0,0,0,0,0,1,5,0,0,1,0,2,0.819534,9,325
0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,2,0.812919,9,328
0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,2,0.201454,9,330
0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,2,0.980980,9,332
